id,screen_name,created_at,text
1657806786416500736,,,"@psokolovRU_Hob @Smiles206 It’s not failing, it’s a diverse district that tests all its students.
If it did what other urban districts in NJ do and teach tests and discourage kids from taking college entrance exams score might match wealthier suburbs
I encourage you to ask Dr Johnson and have her show you…"
1657806837041725440,,,He’s tired of being called my boyfriend when we go get dry cleaning. As he’s my younger brother…
1657806874178203649,,,"Arsenal ṣubú dàánù, àlejò ọ̀ràn tí wọ́n gbà lọ́jọ́ ìsinmi ló dáná sun wọ́n mọ́lé!

@BBCAfrica @BBCSport https://t.co/aJRv6HND92"
1657806873381289984,,,The driver Y103574C blocked the crosswalk near 300 W 23rd St on May 12 and has been reported to #nyctaxi. This is in Manhattan Community Board 04 #ManhattanBoard4 &amp; #NYPD10. #VisionZero https://t.co/91xPKlUheS
1657806990297497600,,,Feliz dia de la madre te extraño y te amo mama 💘🤎💓🧡💛💜🤍💚❤️‍🔥💙💞💕❣️♥️💗💖🌷🌹 https://t.co/T512BqoRBw
1657807010195283970,,,Literally.. thru the subway ride all the way until my first cupppa joe https://t.co/rCbhEgORbI
1657807015941423105,,,"https://t.co/7P79xVziGf
CC BY-SA 4.0
℅ @alastairharding"
1657807105082966018,,,"Mothers are amazing, they deserve all the shine today, but can’t I watch a Yankees game without hearing about moms the entire time?? 

This is my distraction. It’s a shitty day for a lot of people for a lot of reasons. Can we do this with any tact?"
1657807129510653953,,,CJ Abrams HR but it’s against us https://t.co/hfOqSY2lnD
1657807142483640321,,,"One year after the race-related mass shooting in Buffalo that left 10 people dead, the son of victim Geraldine Talley is managing his anger and trauma through writing and advocacy. Read more from BNV Buffalo contributor Nanette D. Massey: https://t.co/pJQSwu6G3t
#BuffaloShooting"
1657807148460507140,,,"Not a great match, but enjoyed watching with fellow Gooners at O'Hanlon's with @ArsenalNYC https://t.co/1vEnOmLp7x"
1657807153468416004,,,@xerocooleth 📈📈📈
1657807196728725504,,,ニューヨークに自分の名前が永久に残ってるのヤバすぎる…
1657807279142338560,,,And shes a mother to be and a nurse . YUCK https://t.co/uNjDb3aUU3
1657807293918896129,,,"With @mariaressa as the graduation speaker! 🎓

https://t.co/lpw2qbmzKx https://t.co/EGQi1v9D35"
1657807331046965248,,,Hands probably got sweet heat on it https://t.co/cPnyFVVPWg
1657807471145017345,,,@obsidianblue Thank you 😊
1657807475297460235,,,Cruising down the west side high.. way…
1657807517123059713,,,@WW2HistoryGal Thank you 😊
1657807731397468162,,,"My aunt sent me a Wine glass that said , being a Dog Mom
Is easy when you have wine lol . https://t.co/kB81Z54hMJ"
1657807748908691458,,,Fear is more powerful than Wealth as the Coward @elonmusk perfectly demonstrates.
1657807769037074433,,,@ChiphikaLuka 😂 I am very hilarious pls
1657807799596769281,,,"Remember where you came from

Appreciate where you are

There is level to this…… 

#NewYorkForever https://t.co/ErR8bfFlb0"
1657807849731379200,,,"Happy Mother’s Day Madonna and Beyoncé! 
https://t.co/snubR8qNE4"
1657807874574172161,,,@craymusic YOUR HAIR IS ALWAYS SO COOL AND UNIQUE AND PERFECT OMMGMH
1657807880328818688,,,"How the Head of a Filmmaking Center Spends His Sundays https://t.co/AbujX8JT72. Really honored to know Jon and Keiko. Jon Alpert of @DCTVny started filming and interviewing the ""forgotten"" working class of Chinese immigrants before any journalists thought we were interesting…"
1657807915586125829,,,"📰 Spectacular evening to celebrate and support the @ColumbiaSpec on Saturday 🥂

👏🏼 @iriesentner @ccemorse @esha_karam @isabellasrmrz and the 147th managing board 👏🏼

And a special thanks to @maggieNYT for sharing her insights and the story of her career journey in journalism 🙏🏼 https://t.co/nEcUS1wu9V"
1657807926348636160,,,Favorite 📷 of the @ColumbiaSpec night 👇🏼 https://t.co/PcUez4xfQO
1657807945185345546,,,https://t.co/A2IM4VhAM7
1657807985547309056,,,"@shimametehg MoMAにはほとんどなかった気がします
ニューヨーク郊外にノーマン・ロックウェル美術館がありますよ
あと海外の美術館はたいてい撮影可です"
1657808050504228870,,,🕑  CLON CLON
1657808077763104771,,,It’s like where did all the Asian guys go. My brother hired all of them into Tesla and Palantir. He needed it for “recruiting”
1657808113083318274,,,I love the city on a holiday. Nice and tranquil.
1657808138089668608,,,"Stop 118. After practice pastry. (@ Yuki’s Bakery And Coffee in Hoboken, NJ) https://t.co/vWOgHYIjK1 https://t.co/CAtOHfQ4H2"
1657808174781440001,,,"Calm before storm, etc https://t.co/NN0QTaR0sE"
1657808195253944320,,,@nicecleanwhite_ crate 👏 and 👏 barrel 👏
1657808265743400961,,,@redsoxandstuff Your logo is a pair of two socks bro
1657808289969713154,,,"My thesis is on entrepreneurial opportunities presented by digitalisation (in light of Covid-19), and today I was reading the background of my study (from when I started which is about a year ago - and I cannot begin to tell you how much has changed in just the past year alone."
1657808317547159552,,,"@rdfosmar mas mano, vc acha mesmo, na moral, de verdade, no fundo do seu coração, que:
1) eu deveria ter pensando no seu caso ao digitar;
e 2) o governo deveria pegar $ público para subsidiar o lucro da FIAT permitindo você comprar um Uno 1.0 financiado em 72x? com $ público?"
1657808370902941697,,,This the blue I need to help me with my next records man https://t.co/m6kBO9LvMr
1657808398572826624,,,Happy Mother’s Day @Rico_nastyy https://t.co/6SgLly8Dhn
1657808462577823744,,,"In keeping with the will of the people, I narced on those fuckers"
1657808523181400066,,,the odb homage on the hair though 🥹 https://t.co/G9wqaMwDuU
1657808625451008005,,,"@Donnadelcrypto You too, beautiful 🫶"
1657808626336055300,,,Otra comparación de mierda. No se puede esperar menos de la derecha panfletera. https://t.co/w3pNxzRUJu
1657808641511022592,,,@MarkLevineNYC @BrianKavanaghNY @KathyHochul @maziehirono @stirfrygrace @AMGraceLee @RepDanGoldman @ChrisMarteNYC @NYCDDC @CeFaanKim @nicolegelinas @michaelgartland @FDNY @nytimes @aajanewyork @AAFederation @tihuachang @erinreiss https://t.co/whOWnVUL5M
1657808664072183808,,,"@CokoGay @Damaan4u33 @SydesJokes @EverettCowings @lauraboerman @CalistaMueller @ChrisV1106 @Knurmia @RobinJermarcus5 @danbenbow @ltwlauren @shc902 @LngBch_Hwn @FormerlyknownNL @kate13luna @DarlaStephen2 @LarOlsen @WillChill9 @bab_102 Thanks and a  happy Day 
to all mom's https://t.co/OMYs8ghosK"
1657808731856314373,,,Updated: Construction on #RIVERSIDEDR NB from W 104TH ST to W 105TH ST https://t.co/urhmtDQmgl
1657808734389776385,,,Updated: Construction on #RIVERSIDEDR NB from W 104TH ST to W 105TH ST https://t.co/edpCdpowI0
1657808977172758528,,,"The soup
With the story
It’s bone
And Biggie
Biggie
Biggie
See it?
Peeps
You know
With 2 NASCARS"
1657809067438493696,,,"@smolbo1 @LandynS73047987 @poboysammich13 @arielhelwani @ChaelSonnen Lighting was on for the picture. This was a multipurpose room. Served as a game room/home theater/sports bar. I live in NYC without the luxury of having a dedicated home theater room. I have Hue lighting, when I go into movie mode, all the light shut off or lower to 1% red"
1657809096743985153,,,Happy Mothers Day!
1657809232274628609,,,"It is true that, for whatever reason, US culture is decades ahead. I love Europe, but whenever I go there I feel like I’ve stepped into the 1990s. Perhaps that’s why I like it so much. https://t.co/SKbLVAyuYw"
1657809229615382529,,,https://t.co/DBC78yTS1N https://t.co/RGAC3CJ8de
1657809299031175168,,,80% will finish in 10 minutes or less what fucking gives I can barely make the 8am ones I hate runners so much
1657809297294737408,,,I signed up for a 1 mile run because I needed one more to qualify for the nyc marathon tell me why this ONE mile run is scheduled for 7:20 in the fucking morning
1657809412763811846,,,"📰 Spectacular evening to celebrate and support the @ColumbiaSpec on Saturday 🥂

👏🏼 @iriesentner @ccemorse @esha_karam @isabellasrmrz and the 147th managing board 👏🏼

And a special thanks to @maggieNYT for sharing her insights and the story of her career journey in journalism 🙏🏼 https://t.co/3ByRNIOiC3"
1657809429046218754,,,Favorite 📷 of the @ColumbiaSpec evening! https://t.co/Dhb7w32png
1657809580519194629,,,The biggest risk of me ending up in a relationship is not being able to make out with random women on rooftop bars in manhattan
1657809591768436738,,,Maybe don't rely on DJ to steal as much?
1657809600014348291,,,@ghooost0x2a @NFTHabib @RocketEGC 🤣
1657809599171289090,,,Back in the US 🇺🇲 https://t.co/2hQoSJ0AeG
1657809617143885828,,,@RudeBoyNYK @TommyBeer SAS getting paid by ESPN to perform how much he loves the Knicks. So why doesn’t ESPN speak about the Knicks during a regular conversation?  ESPN uses SAS as a laughing stock of the Knicks.
1657809631673036808,,,@Fryban Never existed. It was on WABC channel 7 (and sometimes on WOR-9) but not 11.
1657809739890171904,,,💐Miss you so much💐 https://t.co/yYNrHnbLKI
1657809745200160768,,,“and ……….…. LUDACRIS.” - man on facetime at the bar downstairs
1657809771892813825,,,@REparded 😖
1657809781757714432,,,@maybe__kb swine flu amiright?? Anyone???
1657809815979130881,,,@ExileDAO @pudgypenguins Let’s go! https://t.co/u0Sjj4iAhc
1657809813223383044,,,@redsoxandstuff https://t.co/yfkBHafh3R
1657809938368937985,,,@SerseiToTheMoon LFG
1657809978789339136,,,Cleveland and Detroit was FUN. Both cities are beautiful. Needed this getaway from NY. Enjoyed myself.
1657810052672102407,,,@JA50Neth GM Jason
1657810080195047442,,,"a fruitfly flew into my right nostril and died

Pier 34"
1657810088969601027,,,@birthdayaudio It’s up!!! Im coming by this week 😵
1657810135727628288,,,@arduiNote @y00tsNFT @frankdegods @kevindegods @DeGodsNFT W nice y00t!
1657810174231425026,,,"@kareem_carr And lest I be misinterpreted, I don't agree with his views or support them, I was just trying to translate them!  :)"
1657810237808861189,,,@yhelayno Superrrr. Nagtatampo dapat ako but i can’t resist HAHAHAHA
1657810267084865538,,,@abo_sac_artist Hope you have a great day too Abo! ❤️
1657810326153297920,,,@DustinGorbage Those types of adventures are the best!
1657810402418257928,,,@TiaraKatinaRose I don’t need another one of those but I’m sure we can figure something out 😂
1657810414548275202,,,"@Samantha18160 @jmfamp @JackPosobiec So you're saying that Neely's criminal record, which the murderer you're celebrating didn't know about, is justification for killing him? I have news for you. There are a lot of people walking around with a criminal record. Stay low to the ground. https://t.co/HvUM6K3MAr"
1657810435272327168,,,"#hatecopy in NYC (@ Richard Taittinger Gallery in New York, NY) https://t.co/BUwUw5rAw5 https://t.co/MXQkuPwlRy"
1657810456159870976,,,The driver T756552C blocked the crosswalk near 92 E 10th St on May 10 and has been reported to #nyctaxi. This is in Manhattan Community Board 03 #CB3Man &amp; #NYPD9. #VisionZero https://t.co/QDnutehSmk
1657810463206326273,,,@idalistrades Happy Mother's Day
1657810480566611968,,,@pitoufle_eth @BoredApeYC LFG! Congrats fam!
1657810525869297668,,,No fr like all jokes aside https://t.co/cq0N3VXvYd
1657810536497659906,,,@BiggNewt6 @LandynS73047987 @poboysammich13 @arielhelwani @ChaelSonnen The screen is a 120 inch sliver screen with light rejection. The lights aren’t on when watching a movie or similar content. Usually on for sports or playing video games. Hope this clears up your confusion.
id,screen_name,created_at,text
1657810657654239233,,,"Otra 🙈 (@ The LEGO Store - @lego_group in New York, NY) https://t.co/g5KvQ08lTz"
1657810664121937921,,,The driver T488736C blocked the crosswalk near 2 3rd Ave on May 10 and has been reported to #nyctaxi. This is in Manhattan Community Board 03 #CB3Man &amp; #NYPD9. #VisionZero https://t.co/bmAfDspWKL
1657810670736293891,,,@RocketEGC GMarf rocket!
1657810717771218946,,,@OSPSF @ICT_Police I wonder who trains these people. Like father like son.
1657810758850297864,,,"Confirmed: @EmmanuelMacron and @ZelenskyyUa will hold a working dinner tonight at the Elysée Palace, the French presidential palace, as Zelenskyy continues his European grand tour with a stopover in Paris. https://t.co/juxtXeW5ac"
1657810783546269697,,,@Lee_Isherwood @RENGA_inc LFG https://t.co/y6wTf2ofES
1657810878429814784,,,"@DrJesseglee Were we even expected to qualify? Best points total, best of many things. We had the worst injuries in the last few weeks. It's fine. Over the summer we will build up and go again. 💪🏾"
1657810906707812352,,,@alternerddelete @BoredApeYC Wow clean ape fam congrats! Welcome!
1657810998085009408,,,"@KZMKBL @BoredApeYC Sick ape, congrats!"
1657811033988243456,,,Find Happiness.
1657811071476834306,,,@NFTXY @y00tsNFT @DeGodsNFT @y00tsb00th W nice y00t
1657811172253466625,,,@idalistrades Crap.... Busted... Runs the other way while dropping my wallet...
1657811303648329728,,,Juran amistad y me dan ladilla ya que por la espalda mataron a ardilla
1657811449702494209,,,A great way to show me you don’t really fine dine is substituting everything that comes on the entree.
1657811463010938883,,,@homegrownpoon @monet_betty https://t.co/UoEzQ8Cc9N
1657811513933979648,,,@notjenfoxx Rawr
1657811523362799617,,,@AmandaLarreni https://t.co/uRdfX6yI5U
1657811529696149506,,,Insanely stupid take. The Knicks are not a playoff team without these two https://t.co/zwglPzQM98
1657811604434452490,,,@RocketEGC 💀
1657811697535442946,,,https://t.co/kQglju7ubD
1657811797800366080,,,@MercadoEdward Otra amilia jajaja babosa
1657811802997026817,,,https://t.co/MQL8TdmQme
1657811872161169414,,,@RossThePuppyCat @FurryWeekend https://t.co/4uIECQGYO5
1657811911516524544,,,"Want to work at Adecco? We're hiring in #RidgefieldPark, NJ! Click for details: https://t.co/F9yjCSTOss #Manufacturing"
